TRANSACTION_ID,ACCOUNT_ID,TRANSACTION_DATE,POSTED_TS,TRANSACTION_TYPE,TRANSACTION_CHANNEL,DEBIT_CREDIT_INDICATOR,AMOUNT,SIGNED_AMOUNT,DESCRIPTION,MERCHANT_NAME,BRANCH_ID,REFERENCE_NUMBER,TRANSACTION_STATUS,CREATED_TS
877,72,2023-02-11,2023-02-11 19:34:10,ACH,ACH,DEBIT,255.67,-255.67,Synthetic ach transaction,,,TXN00000000000877,POSTED,2023-02-11 00:00:00
878,65,2025-08-24,2025-08-25 08:19:01,DEPOSIT,MOBILE,CREDIT,10035.28,10035.28,Synthetic deposit transaction,,,TXN00000000000878,POSTED,2025-08-24 00:00:00
879,119,2021-03-17,2021-03-17 04:15:57,DEBIT_CARD,CARD,DEBIT,288.07,-288.07,Synthetic debit card transaction,Online Marketplace,,TXN00000000000879,POSTED,2021-03-17 00:00:00
880,149,2012-07-21,2012-07-22 12:02:22,DEBIT_CARD,CARD,DEBIT,118.33,-118.33,Synthetic debit card transaction,River Cafe,,TXN00000000000880,POSTED,2012-07-21 00:00:00
881,33,2023-08-23,2023-08-24 12:53:53,CHECK,BRANCH,DEBIT,2625.31,-2625.31,Synthetic check transaction,,20.0,TXN00000000000881,POSTED,2023-08-23 00:00:00
882,113,2021-08-21,2021-08-23 14:26:25,DEBIT_CARD,CARD,DEBIT,438.95,-438.95,Synthetic debit card transaction,North Star Grocery,,TXN00000000000882,POSTED,2021-08-21 00:00:00
883,91,2022-07-13,2022-07-13 05:38:23,INTEREST,INTERNAL,CREDIT,126.74,126.74,Synthetic interest transaction,,,TXN00000000000883,POSTED,2022-07-13 00:00:00
884,61,2020-10-18,2020-10-19 20:11:52,DEBIT_CARD,CARD,DEBIT,394.51,-394.51,Synthetic debit card transaction,Metro Fuel,,TXN00000000000884,POSTED,2020-10-18 00:00:00
885,93,2022-12-09,2022-12-11 19:44:34,WITHDRAWAL,BRANCH,DEBIT,417.58,-417.58,Synthetic withdrawal transaction,,9.0,TXN00000000000885,POSTED,2022-12-09 00:00:00
886,39,2021-02-02,2021-02-04 04:53:04,ACH,ACH,DEBIT,4988.59,-4988.59,Synthetic ach transaction,,,TXN00000000000886,POSTED,2021-02-02 00:00:00
887,39,2016-05-17,2016-05-19 15:58:08,DEPOSIT,BRANCH,CREDIT,6476.83,6476.83,Synthetic deposit transaction,,22.0,TXN00000000000887,POSTED,2016-05-17 00:00:00
888,136,2021-03-29,2021-03-29 17:46:10,ACH,ACH,CREDIT,5020.15,5020.15,Synthetic ach transaction,,,TXN00000000000888,POSTED,2021-03-29 00:00:00
889,85,2010-11-17,2010-11-17 17:33:08,DEPOSIT,MOBILE,CREDIT,8983.3,8983.3,Synthetic deposit transaction,,,TXN00000000000889,POSTED,2010-11-17 00:00:00
890,114,2023-08-14,2023-08-14 16:43:51,DEBIT_CARD,CARD,DEBIT,273.53,-273.53,Synthetic debit card transaction,Pine Pharmacy,,TXN00000000000890,POSTED,2023-08-14 00:00:00
891,146,2017-03-08,2017-03-09 00:52:20,WITHDRAWAL,BRANCH,DEBIT,1521.75,-1521.75,Synthetic withdrawal transaction,,15.0,TXN00000000000891,POSTED,2017-03-08 00:00:00
892,81,2025-06-21,2025-06-21 01:07:46,ACH,ACH,CREDIT,5401.74,5401.74,Synthetic ach transaction,,,TXN00000000000892,POSTED,2025-06-21 00:00:00
893,43,2017-05-24,2017-05-24 05:19:00,DEBIT_CARD,CARD,DEBIT,375.73,-375.73,Synthetic debit card transaction,North Star Grocery,,TXN00000000000893,POSTED,2017-05-24 00:00:00
894,34,2025-08-08,2025-08-10 03:50:42,DEPOSIT,MOBILE,CREDIT,4839.76,4839.76,Synthetic deposit transaction,,,TXN00000000000894,POSTED,2025-08-08 00:00:00
895,76,2021-10-21,2021-10-23 18:18:47,DEBIT_CARD,CARD,DEBIT,35.97,-35.97,Synthetic debit card transaction,River Cafe,,TXN00000000000895,POSTED,2021-10-21 00:00:00
896,105,2025-02-04,2025-02-05 18:55:49,DEPOSIT,MOBILE,CREDIT,8806.65,8806.65,Synthetic deposit transaction,,,TXN00000000000896,POSTED,2025-02-04 00:00:00
897,131,2023-10-07,2023-10-08 18:49:21,ACH,ACH,DEBIT,2645.56,-2645.56,Synthetic ach transaction,,,TXN00000000000897,POSTED,2023-10-07 00:00:00
898,72,2021-02-14,2021-02-16 07:08:41,ATM,ATM,CREDIT,185.45,185.45,Synthetic atm transaction,,,TXN00000000000898,POSTED,2021-02-14 00:00:00
899,46,2022-11-28,2022-11-28 08:37:57,ACH,ACH,DEBIT,619.31,-619.31,Synthetic ach transaction,,,TXN00000000000899,POSTED,2022-11-28 00:00:00
900,74,2023-10-29,2023-10-31 00:31:41,DEBIT_CARD,CARD,DEBIT,445.0,-445.0,Synthetic debit card transaction,North Star Grocery,,TXN00000000000900,POSTED,2023-10-29 00:00:00
901,72,2021-08-14,2021-08-14 01:52:37,ACH,ACH,DEBIT,64.82,-64.82,Synthetic ach transaction,,,TXN00000000000901,POSTED,2021-08-14 00:00:00
902,95,2017-07-25,2017-07-27 04:09:20,DEBIT_CARD,CARD,DEBIT,374.47,-374.47,Synthetic debit card transaction,River Cafe,,TXN00000000000902,POSTED,2017-07-25 00:00:00
903,31,2025-12-23,2025-12-23 08:28:49,DEPOSIT,BRANCH,CREDIT,11917.07,11917.07,Synthetic deposit transaction,,13.0,TXN00000000000903,POSTED,2025-12-23 00:00:00
904,91,2012-03-07,2012-03-08 21:55:14,DEPOSIT,MOBILE,CREDIT,6094.58,6094.58,Synthetic deposit transaction,,,TXN00000000000904,POSTED,2012-03-07 00:00:00
905,132,2023-03-07,2023-03-07 23:07:17,DEPOSIT,MOBILE,CREDIT,11189.77,11189.77,Synthetic deposit transaction,,,TXN00000000000905,POSTED,2023-03-07 00:00:00
906,49,2026-06-15,2026-06-15 19:19:03,DEBIT_CARD,CARD,DEBIT,265.1,-265.1,Synthetic debit card transaction,Metro Fuel,,TXN00000000000906,POSTED,2026-06-15 00:00:00
907,121,2026-04-04,2026-04-06 14:24:58,DEBIT_CARD,CARD,DEBIT,91.76,-91.76,Synthetic debit card transaction,North Star Grocery,,TXN00000000000907,POSTED,2026-04-04 00:00:00
908,55,2017-07-27,2017-07-28 03:41:30,DEBIT_CARD,CARD,DEBIT,20.35,-20.35,Synthetic debit card transaction,Home Supply Center,,TXN00000000000908,POSTED,2017-07-27 00:00:00
909,150,2024-11-10,2024-11-11 11:41:48,CHECK,BRANCH,DEBIT,3502.66,-3502.66,Synthetic check transaction,,16.0,TXN00000000000909,POSTED,2024-11-10 00:00:00
910,101,2021-08-11,2021-08-12 08:33:43,DEBIT_CARD,CARD,DEBIT,53.23,-53.23,Synthetic debit card transaction,River Cafe,,TXN00000000000910,POSTED,2021-08-11 00:00:00
911,84,2018-05-16,2018-05-17 04:59:16,FEE,INTERNAL,DEBIT,31.42,-31.42,Synthetic fee transaction,,,TXN00000000000911,POSTED,2018-05-16 00:00:00
912,33,2025-01-29,2025-01-29 15:39:48,DEPOSIT,ACH,CREDIT,366.97,366.97,Synthetic deposit transaction,,,TXN00000000000912,POSTED,2025-01-29 00:00:00
913,105,2016-05-16,2016-05-16 18:59:00,DEBIT_CARD,CARD,DEBIT,186.82,-186.82,Synthetic debit card transaction,Pine Pharmacy,,TXN00000000000913,POSTED,2016-05-16 00:00:00
914,14,2017-09-23,2017-09-25 15:45:39,DEBIT_CARD,CARD,DEBIT,140.9,-140.9,Synthetic debit card transaction,Pine Pharmacy,,TXN00000000000914,POSTED,2017-09-23 00:00:00
915,43,2019-04-24,2019-04-25 03:36:41,DEPOSIT,BRANCH,CREDIT,11404.34,11404.34,Synthetic deposit transaction,,20.0,TXN00000000000915,POSTED,2019-04-24 00:00:00
916,24,2021-01-08,2021-01-08 11:25:54,WITHDRAWAL,BRANCH,DEBIT,918.0,-918.0,Synthetic withdrawal transaction,,24.0,TXN00000000000916,POSTED,2021-01-08 00:00:00
917,138,2021-12-14,2021-12-16 05:23:59,DEPOSIT,BRANCH,CREDIT,3991.4,3991.4,Synthetic deposit transaction,,12.0,TXN00000000000917,POSTED,2021-12-14 00:00:00
918,64,2006-02-24,2006-02-24 16:44:54,ACH,ACH,DEBIT,962.75,-962.75,Synthetic ach transaction,,,TXN00000000000918,POSTED,2006-02-24 00:00:00
919,64,2006-08-08,2006-08-10 14:46:03,DEBIT_CARD,CARD,DEBIT,61.64,-61.64,Synthetic debit card transaction,Home Supply Center,,TXN00000000000919,POSTED,2006-08-08 00:00:00
920,22,2009-04-19,2009-04-20 04:28:50,ACH,ACH,CREDIT,595.95,595.95,Synthetic ach transaction,,,TXN00000000000920,POSTED,2009-04-19 00:00:00
921,50,2022-01-27,2022-01-27 07:15:30,DEPOSIT,ACH,CREDIT,3639.8,3639.8,Synthetic deposit transaction,,,TXN00000000000921,POSTED,2022-01-27 00:00:00
922,68,2020-09-20,2020-09-20 20:17:02,CHECK,MOBILE,DEBIT,904.57,-904.57,Synthetic check transaction,,,TXN00000000000922,POSTED,2020-09-20 00:00:00
923,124,2020-03-23,2020-03-25 07:32:17,WITHDRAWAL,ATM,DEBIT,1824.34,-1824.34,Synthetic withdrawal transaction,,,TXN00000000000923,POSTED,2020-03-23 00:00:00
924,140,2023-12-18,2023-12-18 22:37:04,DEBIT_CARD,CARD,DEBIT,168.31,-168.31,Synthetic debit card transaction,Online Marketplace,,TXN00000000000924,POSTED,2023-12-18 00:00:00
925,86,2014-12-24,2014-12-25 19:12:38,DEPOSIT,ACH,CREDIT,2508.03,2508.03,Synthetic deposit transaction,,,TXN00000000000925,POSTED,2014-12-24 00:00:00
926,64,2007-09-23,2007-09-25 12:45:12,ACH,ACH,CREDIT,2485.86,2485.86,Synthetic ach transaction,,,TXN00000000000926,POSTED,2007-09-23 00:00:00
927,39,2008-08-25,2008-08-25 22:47:35,DEBIT_CARD,CARD,DEBIT,340.5,-340.5,Synthetic debit card transaction,Pine Pharmacy,,TXN00000000000927,POSTED,2008-08-25 00:00:00
928,61,2022-02-13,2022-02-13 00:59:31,DEBIT_CARD,CARD,DEBIT,315.57,-315.57,Synthetic debit card transaction,Pine Pharmacy,,TXN00000000000928,POSTED,2022-02-13 00:00:00
929,42,2022-05-19,2022-05-19 12:25:53,DEPOSIT,MOBILE,CREDIT,487.96,487.96,Synthetic deposit transaction,,,TXN00000000000929,POSTED,2022-05-19 00:00:00
930,135,2025-12-13,2025-12-15 19:08:08,ACH,ACH,CREDIT,2626.99,2626.99,Synthetic ach transaction,,,TXN00000000000930,POSTED,2025-12-13 00:00:00
931,70,2018-07-19,2018-07-21 21:19:19,DEBIT_CARD,CARD,DEBIT,236.89,-236.89,Synthetic debit card transaction,Metro Fuel,,TXN00000000000931,POSTED,2018-07-19 00:00:00
932,96,2026-07-06,2026-07-08 14:04:10,CHECK,MOBILE,DEBIT,3709.78,-3709.78,Synthetic check transaction,,,TXN00000000000932,POSTED,2026-07-06 00:00:00
933,35,2015-12-12,2015-12-14 23:08:28,DEBIT_CARD,CARD,DEBIT,83.11,-83.11,Synthetic debit card transaction,Pine Pharmacy,,TXN00000000000933,POSTED,2015-12-12 00:00:00
934,2,2020-07-30,2020-07-31 10:07:45,INTEREST,INTERNAL,CREDIT,82.77,82.77,Synthetic interest transaction,,,TXN00000000000934,POSTED,2020-07-30 00:00:00
935,41,2016-08-16,2016-08-18 18:22:27,DEBIT_CARD,CARD,DEBIT,417.76,-417.76,Synthetic debit card transaction,River Cafe,,TXN00000000000935,POSTED,2016-08-16 00:00:00
936,110,2020-06-25,2020-06-27 05:12:17,INTEREST,INTERNAL,CREDIT,19.38,19.38,Synthetic interest transaction,,,TXN00000000000936,POSTED,2020-06-25 00:00:00
937,56,2018-04-20,2018-04-21 20:50:51,ACH,ACH,DEBIT,5800.79,-5800.79,Synthetic ach transaction,,,TXN00000000000937,POSTED,2018-04-20 00:00:00
938,122,2023-04-16,2023-04-16 00:01:04,ACH,ACH,DEBIT,881.42,-881.42,Synthetic ach transaction,,,TXN00000000000938,POSTED,2023-04-16 00:00:00
939,83,2007-05-18,2007-05-18 22:01:53,DEPOSIT,ACH,CREDIT,5116.36,5116.36,Synthetic deposit transaction,,,TXN00000000000939,POSTED,2007-05-18 00:00:00
940,129,2019-11-30,2019-11-30 23:04:52,ATM,ATM,CREDIT,225.9,225.9,Synthetic atm transaction,,,TXN00000000000940,POSTED,2019-11-30 00:00:00
941,136,2013-03-02,2013-03-03 16:48:48,DEPOSIT,ACH,CREDIT,8541.95,8541.95,Synthetic deposit transaction,,,TXN00000000000941,POSTED,2013-03-02 00:00:00
942,114,2024-07-07,2024-07-09 15:04:12,FEE,INTERNAL,DEBIT,31.08,-31.08,Synthetic fee transaction,,,TXN00000000000942,POSTED,2024-07-07 00:00:00
943,94,2026-02-25,2026-02-25 00:46:37,DEBIT_CARD,CARD,DEBIT,173.96,-173.96,Synthetic debit card transaction,Metro Fuel,,TXN00000000000943,POSTED,2026-02-25 00:00:00
944,51,2024-06-04,2024-06-05 12:36:44,DEBIT_CARD,CARD,DEBIT,149.82,-149.82,Synthetic debit card transaction,River Cafe,,TXN00000000000944,POSTED,2024-06-04 00:00:00
945,4,2026-05-03,2026-05-04 21:31:50,DEBIT_CARD,CARD,DEBIT,448.09,-448.09,Synthetic debit card transaction,Home Supply Center,,TXN00000000000945,POSTED,2026-05-03 00:00:00
946,15,2026-06-18,2026-06-20 06:39:21,DEPOSIT,MOBILE,CREDIT,5691.91,5691.91,Synthetic deposit transaction,,,TXN00000000000946,POSTED,2026-06-18 00:00:00
947,140,2023-12-09,2023-12-09 04:04:52,ACH,ACH,DEBIT,2531.95,-2531.95,Synthetic ach transaction,,,TXN00000000000947,POSTED,2023-12-09 00:00:00
948,114,2026-03-03,2026-03-04 20:42:37,INTEREST,INTERNAL,CREDIT,245.85,245.85,Synthetic interest transaction,,,TXN00000000000948,POSTED,2026-03-03 00:00:00
949,5,2015-04-18,2015-04-19 05:21:29,DEPOSIT,ACH,CREDIT,6205.76,6205.76,Synthetic deposit transaction,,,TXN00000000000949,POSTED,2015-04-18 00:00:00
950,107,2014-03-04,2014-03-06 02:09:02,ACH,ACH,DEBIT,290.94,-290.94,Synthetic ach transaction,,,TXN00000000000950,POSTED,2014-03-04 00:00:00
951,130,2021-09-21,2021-09-23 12:53:00,ACH,ACH,DEBIT,728.34,-728.34,Synthetic ach transaction,,,TXN00000000000951,POSTED,2021-09-21 00:00:00
952,23,2026-03-22,2026-03-23 19:02:46,WITHDRAWAL,BRANCH,DEBIT,1829.28,-1829.28,Synthetic withdrawal transaction,,6.0,TXN00000000000952,POSTED,2026-03-22 00:00:00
953,6,2025-06-05,2025-06-05 22:24:43,ACH,ACH,DEBIT,5266.26,-5266.26,Synthetic ach transaction,,,TXN00000000000953,POSTED,2025-06-05 00:00:00
954,49,2025-12-04,2025-12-04 10:13:31,DEPOSIT,BRANCH,CREDIT,8476.85,8476.85,Synthetic deposit transaction,,12.0,TXN00000000000954,POSTED,2025-12-04 00:00:00
955,145,2018-06-24,2018-06-24 19:15:48,DEBIT_CARD,CARD,DEBIT,440.74,-440.74,Synthetic debit card transaction,River Cafe,,TXN00000000000955,POSTED,2018-06-24 00:00:00
956,24,2024-07-14,2024-07-14 02:40:28,DEBIT_CARD,CARD,DEBIT,373.79,-373.79,Synthetic debit card transaction,Home Supply Center,,TXN00000000000956,POSTED,2024-07-14 00:00:00
957,150,2025-04-13,2025-04-14 12:40:59,ACH,ACH,DEBIT,1264.5,-1264.5,Synthetic ach transaction,,,TXN00000000000957,POSTED,2025-04-13 00:00:00
958,142,2026-01-23,2026-01-23 02:17:23,DEPOSIT,ACH,CREDIT,3113.4,3113.4,Synthetic deposit transaction,,,TXN00000000000958,POSTED,2026-01-23 00:00:00
959,30,2025-08-02,2025-08-03 03:31:06,FEE,INTERNAL,DEBIT,28.47,-28.47,Synthetic fee transaction,,,TXN00000000000959,POSTED,2025-08-02 00:00:00
960,9,2022-10-09,2022-10-11 17:45:10,INTEREST,INTERNAL,CREDIT,118.88,118.88,Synthetic interest transaction,,,TXN00000000000960,POSTED,2022-10-09 00:00:00
961,26,2018-05-09,2018-05-10 20:54:01,WITHDRAWAL,BRANCH,DEBIT,1885.07,-1885.07,Synthetic withdrawal transaction,,12.0,TXN00000000000961,POSTED,2018-05-09 00:00:00
962,117,2026-07-13,2026-07-14 05:12:39,DEPOSIT,MOBILE,CREDIT,7219.28,7219.28,Synthetic deposit transaction,,,TXN00000000000962,POSTED,2026-07-13 00:00:00
963,77,2017-06-05,2017-06-06 05:10:54,WITHDRAWAL,ATM,DEBIT,1939.7,-1939.7,Synthetic withdrawal transaction,,,TXN00000000000963,POSTED,2017-06-05 00:00:00
964,8,2022-01-14,2022-01-14 03:55:03,DEBIT_CARD,CARD,DEBIT,61.06,-61.06,Synthetic debit card transaction,River Cafe,,TXN00000000000964,POSTED,2022-01-14 00:00:00
965,24,2020-06-25,2020-06-25 10:44:23,DEPOSIT,MOBILE,CREDIT,2000.8,2000.8,Synthetic deposit transaction,,,TXN00000000000965,POSTED,2020-06-25 00:00:00
966,52,2022-02-23,2022-02-25 01:51:33,DEBIT_CARD,CARD,DEBIT,198.14,-198.14,Synthetic debit card transaction,Home Supply Center,,TXN00000000000966,POSTED,2022-02-23 00:00:00
967,143,2018-08-13,2018-08-15 00:40:26,ACH,ACH,DEBIT,4200.21,-4200.21,Synthetic ach transaction,,,TXN00000000000967,POSTED,2018-08-13 00:00:00
968,97,2026-05-19,2026-05-21 08:18:25,INTEREST,INTERNAL,CREDIT,190.76,190.76,Synthetic interest transaction,,,TXN00000000000968,POSTED,2026-05-19 00:00:00
969,84,2025-09-01,2025-09-02 18:42:08,DEBIT_CARD,CARD,DEBIT,158.05,-158.05,Synthetic debit card transaction,Home Supply Center,,TXN00000000000969,POSTED,2025-09-01 00:00:00
970,7,2021-06-19,2021-06-20 20:27:36,DEPOSIT,MOBILE,CREDIT,4091.41,4091.41,Synthetic deposit transaction,,,TXN00000000000970,POSTED,2021-06-19 00:00:00
971,102,2013-09-11,2013-09-12 00:43:40,CHECK,MOBILE,DEBIT,860.7,-860.7,Synthetic check transaction,,,TXN00000000000971,POSTED,2013-09-11 00:00:00
972,99,2024-10-06,2024-10-07 06:42:35,ACH,ACH,DEBIT,233.09,-233.09,Synthetic ach transaction,,,TXN00000000000972,POSTED,2024-10-06 00:00:00
973,46,2023-01-08,2023-01-09 05:27:10,DEBIT_CARD,CARD,DEBIT,309.67,-309.67,Synthetic debit card transaction,North Star Grocery,,TXN00000000000973,POSTED,2023-01-08 00:00:00
974,4,2025-09-17,2025-09-19 08:10:07,DEBIT_CARD,CARD,DEBIT,295.26,-295.26,Synthetic debit card transaction,Home Supply Center,,TXN00000000000974,POSTED,2025-09-17 00:00:00
975,14,2018-07-03,2018-07-04 14:57:33,DEBIT_CARD,CARD,DEBIT,352.11,-352.11,Synthetic debit card transaction,Home Supply Center,,TXN00000000000975,POSTED,2018-07-03 00:00:00
976,94,2017-10-24,2017-10-26 20:01:28,DEPOSIT,ACH,CREDIT,1821.64,1821.64,Synthetic deposit transaction,,,TXN00000000000976,POSTED,2017-10-24 00:00:00
977,67,2011-04-28,2011-04-29 09:30:51,DEBIT_CARD,CARD,DEBIT,128.93,-128.93,Synthetic debit card transaction,North Star Grocery,,TXN00000000000977,POSTED,2011-04-28 00:00:00
978,94,2017-02-14,2017-02-14 01:42:48,DEPOSIT,MOBILE,CREDIT,8106.46,8106.46,Synthetic deposit transaction,,,TXN00000000000978,POSTED,2017-02-14 00:00:00
979,139,2018-10-04,2018-10-04 08:07:57,ACH,ACH,CREDIT,1803.66,1803.66,Synthetic ach transaction,,,TXN00000000000979,POSTED,2018-10-04 00:00:00
980,92,2019-10-29,2019-10-30 22:05:16,DEBIT_CARD,CARD,DEBIT,242.14,-242.14,Synthetic debit card transaction,Metro Fuel,,TXN00000000000980,POSTED,2019-10-29 00:00:00
981,127,2016-11-02,2016-11-04 19:53:08,DEPOSIT,ACH,CREDIT,11026.93,11026.93,Synthetic deposit transaction,,,TXN00000000000981,POSTED,2016-11-02 00:00:00
982,135,2025-08-17,2025-08-17 05:44:07,ACH,ACH,CREDIT,2306.93,2306.93,Synthetic ach transaction,,,TXN00000000000982,REVERSED,2025-08-17 00:00:00
983,87,2021-10-08,2021-10-09 23:32:32,DEPOSIT,BRANCH,CREDIT,11405.3,11405.3,Synthetic deposit transaction,,21.0,TXN00000000000983,POSTED,2021-10-08 00:00:00
984,21,2021-02-11,2021-02-12 17:44:56,WITHDRAWAL,BRANCH,DEBIT,1741.76,-1741.76,Synthetic withdrawal transaction,,12.0,TXN00000000000984,POSTED,2021-02-11 00:00:00
985,122,2023-04-28,2023-04-29 20:01:38,DEPOSIT,ACH,CREDIT,3336.71,3336.71,Synthetic deposit transaction,,,TXN00000000000985,POSTED,2023-04-28 00:00:00
986,103,2023-02-18,2023-02-18 09:26:57,FEE,INTERNAL,DEBIT,5.75,-5.75,Synthetic fee transaction,,,TXN00000000000986,POSTED,2023-02-18 00:00:00
987,71,2021-05-04,2021-05-05 20:31:11,DEBIT_CARD,CARD,DEBIT,11.08,-11.08,Synthetic debit card transaction,River Cafe,,TXN00000000000987,POSTED,2021-05-04 00:00:00
988,74,2026-05-17,2026-05-18 16:36:26,INTEREST,INTERNAL,CREDIT,135.37,135.37,Synthetic interest transaction,,,TXN00000000000988,POSTED,2026-05-17 00:00:00
989,4,2025-12-19,2025-12-21 02:48:24,DEBIT_CARD,CARD,DEBIT,384.9,-384.9,Synthetic debit card transaction,Pine Pharmacy,,TXN00000000000989,POSTED,2025-12-19 00:00:00
990,44,2021-09-05,2021-09-06 14:33:49,ATM,ATM,DEBIT,68.19,-68.19,Synthetic atm transaction,,,TXN00000000000990,POSTED,2021-09-05 00:00:00
991,95,2019-10-29,2019-10-30 21:27:27,DEBIT_CARD,CARD,DEBIT,16.22,-16.22,Synthetic debit card transaction,Online Marketplace,,TXN00000000000991,POSTED,2019-10-29 00:00:00
992,91,2023-01-29,2023-01-29 09:35:23,DEBIT_CARD,CARD,DEBIT,445.39,-445.39,Synthetic debit card transaction,Pine Pharmacy,,TXN00000000000992,POSTED,2023-01-29 00:00:00
993,97,2025-11-26,2025-11-28 08:37:03,ACH,ACH,DEBIT,1092.27,-1092.27,Synthetic ach transaction,,,TXN00000000000993,POSTED,2025-11-26 00:00:00
994,103,2025-03-14,2025-03-16 00:22:05,DEBIT_CARD,CARD,DEBIT,145.77,-145.77,Synthetic debit card transaction,River Cafe,,TXN00000000000994,POSTED,2025-03-14 00:00:00
995,82,2017-06-17,2017-06-18 08:43:42,DEBIT_CARD,CARD,DEBIT,341.3,-341.3,Synthetic debit card transaction,River Cafe,,TXN00000000000995,POSTED,2017-06-17 00:00:00
996,41,2019-02-11,2019-02-12 23:33:27,DEBIT_CARD,CARD,DEBIT,308.46,-308.46,Synthetic debit card transaction,North Star Grocery,,TXN00000000000996,POSTED,2019-02-11 00:00:00
997,108,2022-06-28,2022-06-28 01:39:45,DEBIT_CARD,CARD,DEBIT,271.01,-271.01,Synthetic debit card transaction,Home Supply Center,,TXN00000000000997,POSTED,2022-06-28 00:00:00
998,84,2022-06-08,2022-06-10 13:55:03,ATM,ATM,CREDIT,340.19,340.19,Synthetic atm transaction,,,TXN00000000000998,POSTED,2022-06-08 00:00:00
999,42,2020-12-26,2020-12-26 02:14:57,DEBIT_CARD,CARD,DEBIT,147.26,-147.26,Synthetic debit card transaction,River Cafe,,TXN00000000000999,POSTED,2020-12-26 00:00:00
1000,53,2019-03-08,2019-03-10 10:31:21,DEBIT_CARD,CARD,DEBIT,437.84,-437.84,Synthetic debit card transaction,Online Marketplace,,TXN00000000001000,POSTED,2019-03-08 00:00:00
